pid,date,condition,condition_number,phase,session_duration,complete,approvals,age,sex,ethnic,nation,OS,frameRate,trees,fruits,n_low_consumed,n_hi_consumed,textbox.text,trialCount,use_master_forest,redistribute_fruit,mouse.time,high_fruit
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,4,9,very clear,5,TRUE,TRUE,"[3.126000000000033,4.174000000000035,5.282000000000039,8.571000000000026,11.369000000000028,13.098000000000013,13.741000000000042,14.896000000000015,15.14100000000002,16.363,19.482000000000028,20.61099999999999,23.61099999999999,23.972000000000037,27.02600000000001,30.10300000000001,31.259000000000015,32.36700000000002,34.25100000000003,35.23200000000003,38.18700000000001,40.39699999999999,41.269000000000005,42.271000000000015,43.37900000000002,45.47700000000003,45.992999999999995,47.072,47.37800000000004,48.04000000000002,48.422000000000025,49.435,52.432000000000016,53.536,54.07400000000001]",apple
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,0,10,very clear,6,TRUE,TRUE,"[2.0790000000000077,3.033999999999992,6.259999999999991,7.512999999999977,10.415999999999997,11.288999999999987,12.409999999999968,15.461999999999989,16.372000000000014,16.73599999999999,19.563999999999965,20.324000000000012,21.43399999999997,24.281999999999982,24.685000000000002,27.718000000000018,28.637,28.97199999999998,30.187000000000012,30.572000000000003,31.38299999999998,32.502999999999986,33.567999999999984,34.396000000000015,35.358000000000004,36.32400000000001,36.57099999999997,37.718999999999994,39.218999999999994,42.18599999999998,43.252999999999986,46.62399999999997,47.23599999999999,50.26599999999996,53.12700000000001,53.947,54.423,55.218999999999994,56.15699999999998,56.96999999999997]",apple
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,0,10,very clear,7,TRUE,TRUE,"[3.495999999999981,4.618999999999971,5.890999999999963,6.930000000000007,7.916999999999973,9.087999999999965,10.201999999999998,13.218999999999994,16.49399999999997,19.491999999999962,20.026999999999987,22.90199999999993,24.351999999999975,25.605000000000075,28.569000000000017,29.25900000000007,29.67300000000006,30.050999999999988,30.468999999999994,33.34800000000001,34.12400000000008,37.18700000000007,37.730000000000075,41.46500000000009,42.34300000000002,43.17900000000003,46.17599999999999]",apple
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,1,10,very clear,8,TRUE,TRUE,"[1.9649999999999181,3.4459999999999127,4.0639999999999645,4.963999999999942,5.711999999999989,6.127999999999929,6.435999999999922,7.0779999999999745,10.280999999999949,13.273999999999887,14.469999999999914,15.955999999999904,16.940999999999917,17.963999999999942,18.5,19.3839999999999,19.945999999999913,20.61099999999999,20.889999999999986,21.607999999999947,21.896999999999935,22.739999999999895,23.681999999999903,24.604999999999905,25.230999999999995,28.973999999999933,29.74899999999991,32.87699999999995,34.15999999999997,34.952999999999975,35.51299999999992,36.1869999999999,39.33499999999992,42.1579999999999,42.49699999999996,43.45399999999995,47.02699999999993,47.90499999999997,48.827,49.38099999999997,52.37199999999996,53.090999999999894,55.50999999999999,56.882999999999925,57.83999999999992,58.22899999999993,58.53399999999999,59.09999999999991,59.39399999999989,60.3839999999999,63.24299999999994,63.79299999999989,64.25999999999999,64.90999999999997,68.19299999999998]",apple
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,0,10,very clear,9,TRUE,TRUE,"[1.8249999999999318,2.437000000000012,2.9449999999999363,3.572999999999979,4.7549999999999955,5.997999999999934,6.69399999999996,7.644999999999982,8.728999999999928,11.895999999999958,15.586999999999989,16.12399999999991,19.649,20.882999999999925,21.68399999999997,22.977999999999952,26.36099999999999,26.743999999999915,29.841999999999985,30.277999999999906,30.86500000000001,31.545999999999935,34.50400000000002,34.82899999999995,38.243999999999915,39.096000000000004,39.74699999999996,40.156999999999925,41.25599999999997,42.35399999999993,42.803999999999974,43.64999999999998,46.74199999999996,47.18299999999999,49.90199999999993,50.846000000000004,51.66199999999992,52.51400000000001,52.96499999999992]",apple
595b93cde11c9d0001522564,2023-07-10T18:02:17Z,same forest:random fruit,4,experimental,799.007000207901,ok,1729,44,Male,White,United Kingdom,Win32,9.856100926,same forest,random fruit,0,10,very clear,10,TRUE,TRUE,"[2.5710000000000264,6.310000000000059,9.446000000000026,10.05600000000004,13.072000000000003,14.133000000000038,14.746000000000095,15.436000000000035,16.081999999999994,17.125,18.307999999999993,21.597000000000094,24.855999999999995,26.267000000000053,29.450000000000045,30.408000000000015,31.206999999999994,31.682000000000016,32.60400000000004,33.528999999999996,34.88300000000004,35.37600000000009,36.113000000000056,36.468000000000075,39.80799999999999,40.678,41.83400000000006,45.27500000000009,46.22900000000004,47.273000000000025,48.061000000000035,48.95600000000002,49.57600000000002,50.4910000000001,51.82800000000009,52.399,54.35900000000004,55.297000000000025,55.65600000000006,56.807000000000016,58.15700000000004,59.27600000000007,60.25300000000004,63.555000000000064,64.28500000000008,66.82100000000003]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,0,10,Type here ...,1,FALSE,TRUE,"[4.234800000071516,5.778800000071499,7.099400000095329,8.3268000000715,11.46390000009535,12.132499999999993,15.84470000004768,16.578100000023824,20.081900000095345,21.60120000004764,22.563499999999976,23.19780000007148,26.565400000095337,27.114100000023825,30.417100000023822,31.76640000009536,32.35920000004768,33.34899999999999,34.72180000007148,37.983100000023796,38.76630000007151,42.17560000002379,42.71720000004768,46.01299999999998,47.35649999999998,47.95670000004765,51.64390000009536]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,0,10,Type here ...,2,FALSE,TRUE,"[2.755999999999972,4.022600000023829,4.546399999976131,7.740000000000009,10.735799999952292,11.763700000047663,14.970600000023808,16.111600000023827,17.127999999999986,18.054899999976158,18.533999999999992,21.593999999999994,22.843700000047647,24.86679999995232,25.35920000004768,28.47789999997616,29.721000000000004,31.267499999999984,32.22779999995231,33.109799999952315,33.529799999952274,36.54320000004765,39.79239999997611,40.797700000047655,41.77210000002384,44.884299999952304,45.93339999997613,47.329999999999984,47.930399999976146,49.26999999999998,51.39510000002383,52.436700000047665,52.97020000004767,54.00399999999996,55.16189999997613,56.25079999995228,57.14470000004769,60.00389999997611]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,4,9,Type here ...,3,FALSE,TRUE,"[2.239100000023825,5.278999999999996,8.880600000023833,12.475800000071501,15.961600000023793,19.286100000023794,21.78270000004767,23.06410000002387,24.480800000071497,25.58730000007148,29.093700000047704,30.63749999999999,31.79240000009537,33.276300000071444,34.64760000002383,36.579499999999996,37.521900000095286,39.598900000095284,41.52449999999993,42.92770000004765,46.35310000002386,49.5212000000476,51.15980000007147,52.144300000071496,55.124200000047665]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,7,9,Type here ...,4,FALSE,TRUE,"[1.85219999992853,5.057299999952306,6.901699999928496,9.82019999992849,12.363500000000045,14.448699999928522,15.939499999999953,17.101,20.045600000023796,21.914100000023836,23.206899999976144,24.606600000023832,27.661500000000046,28.865600000023846,30.037600000023872,31.539299999952277,32.94589999997618,33.59110000002386,34.474899999976174,38.04460000002382,39.35510000002387,40.65710000002389,41.700699999928474,44.69729999995229,46.63989999997614,48.55600000000004,51.779299999952286,55.17529999995236,57.01789999997618]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,4,9,Type here ...,5,FALSE,TRUE,"[2.251800000071512,5.284300000071539,8.437100000023861,10.63910000002386,11.928600000023835,15.246800000071516,16.447000000000003,19.667800000071566,20.854000000000042,22.216499999999996,25.15050000000008,28.25350000000003,30.231899999976235,31.25220000004765,33.66949999999997,34.85230000007152,36.040600000023915,37.1635,40.279300000071544,43.3365,45.2595,48.432200000047715]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,1,10,Type here ...,6,FALSE,TRUE,"[2.092600000023822,3.8067000000477265,4.5007000000476864,5.250300000071547,6.437100000023861,9.47440000009533,10.660100000023817,13.287300000071468,14.59030000007158,15.291800000071476,16.1734000000954,17.05470000004766,17.752900000095337,18.450900000095316,19.37480000007156,22.487300000071514,23.36330000007149,24.062800000071547,24.819400000095357,27.98790000009535,28.900300000071525,29.71770000004767,30.281300000071496,33.27280000007147,33.95970000004763,36.79150000000004,37.362200000047665,38.000800000071536,38.81660000002387,40.303999999999974,41.22080000007156,44.04090000009535,44.716600000023845,45.523000000000025,46.46399999999994,47.82830000007152,48.96040000009532,51.914499999999975,52.84349999999995,53.4011000000238,56.32180000007156,57.504700000047706,60.64430000007155]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,1,10,Type here ...,7,FALSE,TRUE,"[2.0605000000000473,3.4680000000000746,4.203700000047661,7.181100000023889,10.019999999999982,10.973899999976197,12.898700000047711,13.944600000023911,14.565500000000043,15.210000000000036,15.887200000047756,18.78020000004767,20.029200000047695,21.47160000002384,22.153899999976147,22.765200000047685,23.651899999976195,24.78179999995234,25.863200000047755,28.950200000047744,29.49360000002389,32.81050000000005,35.943799999952375,36.418899999976134,37.23350000000005,37.852200000047674,40.72970000004773,42.14460000002384,42.766600000023914,43.39250000000004,46.23329999995235,46.96760000002382,47.78720000004773,48.672100000023875,49.5527999999523,50.10370000004775,52.92310000002385,54.08060000002388,55.35239999997623,56.169399999976235,56.76760000002389]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,0,10,Type here ...,8,FALSE,TRUE,"[1.8248999999761963,3.0361000000237937,3.9713999999761427,7.10479999995232,7.846100000023853,10.687999999999988,11.336500000000001,11.914499999999975,14.791799999952332,15.669699999928525,16.24989999997615,17.05269999992845,20.08329999995226,20.66739999997617,21.396499999999946,22.50779999995234,23.081999999999994,26.19110000002388,26.769799999952284,27.345899999976155,27.859000000000037,31.0458999999762,31.695500000000038,35.051299999952334,35.92349999999999,38.863299999952346,39.94589999997618,40.96239999997613,41.69150000000002,42.351899999976126,43.00060000002384,46.164399999976126,47.019199999928446,48.00329999995233,48.60400000000004,49.4688999999762,50.11110000002384,50.90329999995231]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,0,10,Type here ...,9,FALSE,TRUE,"[2.5398999999761145,3.095099999904619,6.195699999928479,7.221000000000004,8.331899999976144,9.306899999976167,9.854599999904622,12.771999999999935,13.869399999976167,14.653699999928449,15.228299999952242,15.947199999928444,19.03459999990457,22.44139999997617,23.674299999952268,26.567799999952285,27.44509999990464,30.717799999952263,31.620000000000005,32.30899999999997,33.29250000000002,36.32619999992846,37.14099999999996,37.853599999904645,38.977299999952265,39.6996999999285,40.11479999995231,40.75629999995226,41.620000000000005,44.51079999995227,45.84659999990458,46.56619999992847,47.429199999928414,49.730500000000006,52.84729999995227,54.160999999999945,54.86929999995232,56.04859999990458,56.98299999999995,57.91009999990456,58.938499999999976,59.680199999928504,60.228799999952344]",apple
612f36ffdba08ffd6032560a,2023-07-10T18:02:31Z,different forests:random fruit,6,experimental,1045.9969999790192,ok,284,37,Female,Black,Nigeria,Win32,59.69792848,different forests,random fruit,0,10,Type here ...,10,FALSE,TRUE,"[2.4528999999761254,3.1103999999761527,4.600100000023758,5.942100000023743,6.594499999999925,9.519499999999994,10.258700000047611,10.887300000071491,11.487899999976094,12.71439999997608,13.372200000047656,14.041899999976067,14.609600000023761,17.52739999997607,18.26310000002377,19.16239999997606,19.926600000023768,23.234399999976063,24.060600000023783,26.927899999976148,27.866100000023835,28.596300000071437,31.449399999976094,32.434999999999945,33.094300000071485,33.93560000002378,36.902700000047616,37.54889999997613,38.12370000004762,41.279600000023834,42.15920000004769,45.09289999997611,45.678700000047684,46.18299999999999,47.235800000071436,47.892700000047626,48.485700000047586,49.14249999999993,49.973899999976084,50.712700000047676,51.28889999997614,52.198800000071515,55.268100000023765,56.49460000002375,57.31339999997613,57.902800000071466,58.56070000004763,59.12539999997614]",apple
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,3,10,yes they were clearType here ...,1,FALSE,TRUE,"[2.1119999999999948,3.3969999999999914,4.6229999999999905,5.768999999999991,9.173999999999992,9.920000000000002,10.899000000000001,11.302999999999997,12.384,13.015,14.458999999999989,15.566999999999993,18.738,19.76899999999999,20.774,24.087999999999994,25.14699999999999,28.299999999999997,28.765,29.775999999999996,30.700999999999993,32.00699999999999,32.854,36.181,37.595,40.489999999999995,41.574,44.78099999999999,47.75999999999999,49.05499999999999,50.303,53.39399999999999,54.90399999999998,55.22099999999999,55.747,57.89399999999999,59.094999999999985,61.093,61.701999999999984,62.721999999999994,63.527,64.58999999999999,66.169,67.45199999999998,69.74300000000001,71.11200000000001,72.50599999999999,73.57699999999998]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,9,8,yes they were clearType here ...,2,FALSE,TRUE,"[2.2920000000000016,3.484999999999985,4.526999999999987,5.739999999999981,6.449999999999989,7.554000000000002,10.280000000000001,13.325999999999993,14.060000000000002,16.181999999999988,17.51399999999998,19.477000000000004,20.718999999999994,22.772999999999996,24.02799999999999,24.787999999999982,26.863,28.046999999999997,30.786999999999978,32.38799999999998,33.33699999999999,34.39399999999998,35.323999999999984,37.27799999999999,39.736999999999995,41.54299999999998,42.352000000000004,43.05799999999999,44.073999999999984,45.103999999999985,46.33699999999999,47.56899999999999,50.52599999999998,51.77499999999998,53.941,54.68799999999999,57.792,61.97399999999999,63.06099999999998,66.245,67.35,69.689,70.83499999999998,73.87299999999999,75.12699999999998,78.37099999999998,79.469,82.583,84.131,84.87199999999999,87.03999999999999]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,10,8,yes they were clearType here ...,3,FALSE,TRUE,"[2.0900000000000034,2.7360000000000184,4.566000000000031,5.694000000000017,7.661000000000001,8.725999999999999,10.521999999999991,11.281000000000006,13.237000000000023,13.720000000000027,14.689000000000021,16.76400000000001,17.983000000000004,19.055000000000007,20.153999999999996,21.25799999999998,22.613,24.727000000000032,26.024,29.701999999999998,31.064999999999998,32.053,35.547000000000025,36.63299999999998,37.634000000000015,40.61500000000001,42.90899999999999,43.843999999999994,46.19,48.66700000000003,49.91300000000001,52.19200000000001,55.459,58.547000000000025,60.07499999999999,61.11900000000003,63.954999999999984,67.13,68.27300000000002]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,6,9,yes they were clearType here ...,4,FALSE,TRUE,"[1.593999999999994,4.279999999999973,7.863999999999976,11.015999999999963,12.033999999999992,13.222999999999956,15.187999999999988,17.339,19.28099999999995,20.748999999999967,22.21999999999997,24.226,27.415999999999997,28.442999999999984,29.670999999999992,32.728999999999985,35.98999999999995,37.936999999999955,39.10999999999996,40.56299999999999,42.54699999999997,45.674999999999955,46.77799999999996,49.000999999999976,51.956999999999994,54.90899999999999]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,12,7,yes they were clearType here ...,5,FALSE,TRUE,"[1.7019999999999982,2.836999999999989,4.823000000000036,8.079000000000008,9.040999999999997,11.024000000000001,12.088000000000022,14.164000000000044,17.132000000000005,18.298000000000002,19.307000000000016,20.40100000000001,22.59899999999999,24.980000000000018,26.043000000000006,28.234000000000037,31.47399999999999,34.44400000000002,36.581999999999994,37.83000000000004,40.01600000000002,41.33100000000002,42.83300000000003,45.20300000000003,46.61400000000003,49.73000000000002,50.80500000000001,54.53000000000003,56.69100000000003,59.83800000000002,62.553]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,12,7,yes they were clearType here ...,6,FALSE,TRUE,"[1.6529999999999632,4.7029999999999745,5.795999999999992,9.073999999999955,10.239999999999952,12.276999999999987,14.25,16.31899999999996,18.315999999999974,21.502999999999986,24.190999999999974,26.10899999999998,27.663999999999987,29.645999999999958,31.256999999999948,32.726999999999975,34.71999999999997,38.09099999999995,39.960999999999956,43.25999999999999,45.464,47.04299999999995,49.341999999999985,51.4009999999999,53.62899999999996,55.36799999999988,58.370999999999924,59.77199999999988]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,3,10,yes they were clearType here ...,7,FALSE,TRUE,"[1.33299999999997,3.4710000000000036,6.30499999999995,9.408000000000015,11.909999999999968,14.399000000000001,17.634000000000015,19.241999999999962,19.942999999999984,21.051000000000045,22.16300000000001,23.50400000000002,25.102999999999952,28.086000000000013,31.149999999999977,33.90999999999997,37.019000000000005,38.139999999999986,39.347999999999956,40.666000000000054,44.07299999999998,47.32899999999995,51.09299999999996]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,2,10,yes they were clearType here ...,8,FALSE,TRUE,"[1.1900000000000546,4.263000000000034,7.7000000000000455,10.984000000000037,13.370999999999981,14.480000000000018,15.701000000000022,19.077999999999975,22.43399999999997,24.12900000000002,27.51400000000001,29.689000000000078,32.916000000000054,35.96500000000003,39.55200000000002,40.450000000000045]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,9,8,yes they were clearType here ...,9,FALSE,TRUE,"[3.0470000000000255,4.372000000000071,5.4080000000000155,7.677000000000021,9.715000000000032,12.849000000000046,14.951999999999998,17.01800000000003,18.993000000000052,20.984000000000037,22.34800000000007,25.399,26.54600000000005,27.644000000000005,28.600000000000023,29.95500000000004,32.85800000000006,34.855999999999995,37.90700000000004,39.601,40.774,44.11200000000008,45.51200000000006,48.55900000000008,49.57000000000005,50.77200000000005,53.86800000000005,55.11400000000003,56.371000000000095,61.351,63.25800000000004,64.47300000000007]",banana
614769c080877000c8de42ee,2023-07-10T18:03:10Z,different forests:random fruit,5,experimental,818.9000000953674,ok,639,47,Female,White,United Kingdom,Win32,59.95203837,different forests,random fruit,10,8,yes they were clearType here ...,10,FALSE,TRUE,"[1.8210000000000264,2.697999999999979,4.180000000000064,5.307000000000016,8.370999999999981,9.432000000000016,11.666000000000054,13.942000000000007,14.954000000000065,17.869000000000028,20.08000000000004,23.067000000000007,23.865999999999985,25.562000000000012,27.901000000000067,30.527000000000044,32.504999999999995,35.539999999999964,37.82600000000002,38.94900000000007,42.226,45.197,47.28100000000006,48.85500000000002,51.236999999999966,53.38099999999997,54.52800000000002,55.65600000000006,56.72300000000007,58.01200000000006,59.402000000000044,60.61500000000001,63.64600000000007,64.78999999999996]",banana
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,6,9,all clear ,1,TRUE,FALSE,"[2.0064000000059536,6.802700000017893,17.497700000017886,20.52540000000596,22.34060000002384,26.526200000017894,30.101,31.91440000000597,33.1162000000179,39.17730000001194,40.99870000001789,45.72890000000598,49.26349999999999,55.87630000001192,60.618700000017895,64.80990000000597,69.57930000001193,80.78990000000596,85.0512000000179,89.80240000000597,99.85390000000598,104.66640000000598,122.4485,127.80440000000593,132.54170000001787]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,6,9,all clear ,2,TRUE,FALSE,"[2.290099999994027,11.761599999994019,17.190499999999986,22.57179999998209,28.020299999982115,30.745900000005975,37.53469999998805,41.685,44.408799999982136,53.21619999998808,57.314599999994016,61.41079999998209,66.85959999999403,80.35050000000001,84.47259999999403,91.96729999998212,102.0812999999821,106.81459999999402,121.00840000000596,127.77390000000594,135.98290000000594,153.42509999999402,160.81769999998806,171.02490000000597,179.08959999999405,182.47669999998806]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,7,9,all clear ,3,TRUE,FALSE,"[3.286800000011908,7.076900000005935,11.661700000017902,16.22399999999999,21.495100000023854,32.12790000000598,42.676800000011895,45.774400000005926,49.54910000002383,52.58010000002389,56.35120000001791,61.69090000000597,64.00180000001194,68.54010000002381,79.92220000001782,87.50410000002387,96.61810000002379,108.76060000002383,123.25760000002379,128.60070000001792,134.6877000000179,144.59249999999997,156.02760000002388,176.62699999999995,181.93620000001783,186.51260000002378,197.91499999999996,203.23360000002378,213.1048000000119]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,6,9,all clear ,4,TRUE,FALSE,"[2.7249000000059596,11.116699999987986,14.522099999993998,41.461900000005926,54.91999999999996,58.29449999999997,77.77429999998208,92.08919999998807,97.11599999999999,108.99729999998203,113.98569999998801,125.72649999999999,131.67740000000595,137.6024000000059,143.50969999998802,149.43709999999396,154.51190000000588,176.387099999994,187.45419999998808,201.99109999999393,212.10129999998207,218.906799999982]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,7,9,all clear ,5,TRUE,FALSE,"[4.068300000011959,16.10120000001791,29.16709999999398,32.90020000001789,36.58670000001791,79.42730000001188,86.67400000000009,97.59320000001787,104.05550000000005,140.3317000000178,154.19930000001193,170.88949999999988,188.6060000000001,212.92309999999395,224.13749999999993,240.7775999999941,259.27840000000595,267.660700000018,274.12040000000604,282.4222000000178,287.04359999999394,292.5725000000001,300.859300000012,308.33759999999404,314.82900000000006]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,8,8,all clear ,6,TRUE,FALSE,"[3.280199999988099,13.42100000000005,24.686500000000024,34.785299999982044,43.826799999982086,47.79740000000584,62.958900000006,68.0415999999941,73.12459999999396,86.29409999999393,102.59379999998214,114.70000000000005,132.8454999999999,153.14209999999412,173.34649999999988,181.53009999999404,185.616699999988,189.71279999998205,193.772799999982,203.95919999998796,209.03700000000003,212.09649999999988,216.1489999999999,219.2421999999881]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,10,8,all clear ,7,TRUE,FALSE,"[2.442400000006046,20.07480000001192,28.848600000023907,36.629400000005944,40.03570000001787,42.278700000018034,44.55070000001797,51.12280000001192,56.60140000000615,62.10020000001805,68.70000000000005,70.90240000000608,85.35810000002402,87.55480000001194,96.37080000001197,116.18200000000002,118.39270000001807,126.15800000000013,136.0530000000001,141.752400000006,154.0437000000179,157.47620000001803,159.73380000001202,161.95920000001797,169.71570000001793,173.131900000006,176.44670000001793,187.52440000000615,189.73230000001195,196.38160000002404,198.58760000002394,206.23230000001195,209.55170000001795,211.79550000000017,216.2735,219.58550000000014,224.11460000002398,228.56040000000598,233.03650000000016,235.24370000001795,246.34690000000614,249.70170000001804,251.92100000000005,262.950300000012,265.1556000000239]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,15,7,all clear ,8,TRUE,FALSE,"[5.005700000017896,11.007600000023785,15.797200000017938,28.021100000023807,30.44049999999993,36.45349999999985,41.39420000001769,46.29049999999984,56.03840000000605,58.492500000000064,64.54549999999995,66.9952000000178,72.03470000001766,76.79070000001798,86.3443000000118,97.2909000000061,109.39360000002375,116.66460000002394,119.07920000001809,130.08480000001214,133.83490000000597,136.29990000000612,143.71280000001184,151.0703000000119,153.54590000000576,159.56260000002362,171.42480000001183,173.79590000000576,186.73830000001203,191.5202000000179,199.92150000000015,211.77480000001174,215.3626000000238,218.929200000018,236.71850000000018,242.87000000000012,252.5155000000002,256.11870000001795,262.09680000001185,264.47950000000014,273.99410000002376,288.25660000002404,290.63840000000596,293.02499999999986,307.1740000000002,315.467200000018,320.236900000006,326.1650000000002,329.776600000024,333.36699999999996,338.1600000000001,342.9391000000239,352.5546000000238,356.1372000000181,359.70900000000006]",apple
63f886b82ed7cd1ab400f709,2023-07-10T18:04:23Z,same forest:fixed fruit,2,experimental,3951.0729999542236,ok,58,23,Male,White,United Kingdom,Win32,3.753288819,same forest,fixed fruit,9,8,all clear ,9,TRUE,FALSE,"[4.0161000000239255,16.723100000023805,20.63050000000021,24.521000000000186,28.538300000011986,32.394600000024184,45.26710000002413,49.22730000001229,51.76740000000609,60.75360000002411,63.319400000006226,69.83200000000033,76.3014000000062,80.15910000002395,85.30510000002414,87.89090000000624,100.61630000001196,104.49360000002389,108.2933000000121,115.90010000002394,118.44650000000001,132.60910000002377,139.05530000001227,146.70690000000604,159.61200000000008,165.99870000001783,176.29899999999998,180.08020000001807,195.28870000001825,204.26530000001185,222.2505000000001,261.45790000000625,266.454400000006,268.97900000000027,275.3428000000122,281.7691000000241,303.31360000002405,310.9545000000003,318.69520000001785,326.31140000000596,366.0162000000182,386.0207000000182]",apple
